22:24:21.95,->,ID,,DLC,,,DATA,,,,,
22:24:33.44,->,450,8,0,0,0,0,0,0,B,0,
22:24:33.44,->,550,8,10,0,0,0,0,0,0,30,
22:24:33.48,->,450,8,0,0,0,0,0,0,B,0,
22:24:33.51,->,550,8,10,0,0,0,0,0,0,50,
22:24:33.54,->,450,8,0,0,0,0,0,0,B,0,
22:24:33.58,->,550,8,10,0,0,0,0,0,0,70,
22:24:33.58,->,450,8,0,0,0,0,0,0,B,0,
22:24:33.61,->,550,8,10,0,0,0,0,0,0,90,
22:24:33.64,->,450,8,0,0,0,0,0,0,B,0,
22:24:33.68,->,550,8,10,0,0,0,0,0,0,B0,
22:24:33.68,->,450,8,0,0,0,0,0,0,B,0,
22:24:33.71,->,550,8,10,0,0,0,0,0,0,D0,
22:24:33.74,->,550,8,10,0,0,0,0,0,0,30,
22:24:33.77,->,450,8,0,0,0,0,0,0,B,0,
22:24:33.81,->,550,8,10,0,0,0,0,0,0,50,
22:24:33.81,->,450,8,0,0,0,0,0,0,B,0,
22:24:33.84,->,550,8,10,0,0,0,0,0,0,70,
22:24:33.87,->,450,8,0,0,0,0,0,0,B,0,
22:24:33.91,->,550,8,10,0,0,0,0,0,0,90,
22:24:33.94,->,450,8,0,0,0,0,0,0,B,0,
22:24:33.94,->,550,8,10,0,0,0,0,0,0,B0,
22:24:33.97,->,450,8,0,0,0,0,0,0,B,0,
22:24:34.01,->,550,8,10,0,0,0,0,0,0,D0,
22:24:34.04,->,450,8,0,0,0,0,0,0,B,0,
22:24:34.04,->,550,8,10,0,0,0,0,0,0,30,
22:24:34.07,->,450,8,0,0,0,0,0,0,B,0,
22:24:34.11,->,550,8,10,0,0,0,0,0,0,50,
22:24:34.14,->,450,8,0,0,0,0,0,0,B,0,
22:24:34.17,->,550,8,10,0,0,0,0,0,0,70,
22:24:34.17,->,450,8,0,0,0,0,0,0,B,0,
22:24:34.21,->,550,8,10,0,0,0,0,0,0,90,
22:24:34.24,->,450,8,0,0,0,0,0,0,B,0,
22:24:34.27,->,550,8,10,0,0,0,0,0,0,B0,
22:24:34.31,->,450,8,0,0,0,0,0,0,B,0,
22:24:34.31,->,550,8,10,0,0,0,0,0,0,D0,
22:24:34.34,->,450,8,0,0,0,0,0,0,B,0,
22:24:34.37,->,550,8,10,0,0,0,0,0,0,30,
22:24:34.41,->,550,8,10,0,0,0,0,0,0,50,
22:24:34.44,->,450,8,0,0,0,0,0,0,B,0,
22:24:34.44,->,550,8,10,0,0,0,0,0,0,70,
22:24:34.47,->,450,8,0,0,0,0,0,0,B,0,
22:24:34.51,->,550,8,10,0,0,0,0,0,0,90,
22:24:34.54,->,450,8,0,0,0,0,0,0,B,0,
22:24:34.54,->,550,8,10,0,0,0,0,0,0,B0,
22:24:34.57,->,450,8,0,0,0,0,0,0,B,0,
22:24:34.61,->,550,8,10,0,0,0,0,0,0,D0,
22:24:34.64,->,450,8,0,0,0,0,0,0,B,0,
22:24:34.67,->,550,8,10,0,0,0,0,0,0,30,
22:24:34.67,->,450,8,0,0,0,0,0,0,B,0,
22:24:34.71,->,550,8,10,0,0,0,0,0,0,50,
22:24:34.74,->,450,8,0,0,0,0,0,0,B,0,
22:24:34.77,->,550,8,10,0,0,0,0,0,0,70,
22:24:34.77,->,450,8,0,0,0,0,0,0,B,0,
22:24:34.81,->,550,8,10,0,0,0,0,0,0,90,
22:24:34.84,->,450,8,0,0,0,0,0,0,B,0,
22:24:34.87,->,550,8,10,0,0,0,0,0,0,B0,
22:24:34.90,->,450,8,0,0,0,0,0,0,B,0,
22:24:34.90,->,550,8,10,0,0,0,0,0,0,D0,
22:24:34.94,->,450,8,0,0,0,0,0,0,B,0,
22:24:34.97,->,550,8,10,0,0,0,0,0,0,30,
22:24:35.00,->,550,8,10,0,0,0,0,0,0,50,
22:24:35.04,->,450,8,0,0,0,0,0,0,B,0,
22:24:35.04,->,550,8,10,0,0,0,0,0,0,70,
22:24:35.07,->,450,8,0,0,0,0,0,0,B,0,
22:24:35.10,->,550,8,10,0,0,0,0,0,0,90,
22:24:35.14,->,450,8,0,0,0,0,0,0,B,0,
22:24:35.14,->,550,8,10,0,0,0,0,0,0,B0,
22:24:35.17,->,450,8,0,0,0,0,0,0,B,0,
22:24:35.20,->,550,8,10,0,0,0,0,0,0,D0,
22:24:35.24,->,450,8,0,0,0,0,0,0,B,0,
22:24:35.27,->,550,8,10,0,0,0,0,0,0,30,
22:24:35.27,->,450,8,0,0,0,0,0,0,B,0,
22:24:35.30,->,550,8,10,0,0,0,0,0,0,50,
22:24:35.34,->,450,8,0,0,0,0,0,0,B,0,
22:24:35.37,->,550,8,10,0,0,0,0,0,0,70,
22:24:35.40,->,450,8,0,0,0,0,0,0,B,0,
22:24:35.40,->,550,8,10,0,0,0,0,0,0,90,
22:24:35.44,->,450,8,0,0,0,0,0,0,B,0,
22:24:35.47,->,550,8,10,0,0,0,0,0,0,B0,
22:24:35.50,->,450,8,0,0,0,0,0,0,B,0,
22:24:35.50,->,550,8,10,0,0,0,0,0,0,D0,
22:24:35.54,->,450,8,0,0,0,0,0,0,B,0,
22:24:35.57,->,550,8,10,0,0,0,0,0,0,30,
22:24:35.60,->,450,8,0,0,0,0,0,0,B,0,
22:24:35.64,->,550,8,10,0,0,0,0,0,0,50,
22:24:35.64,->,550,8,10,0,0,0,0,0,0,70,
22:24:35.67,->,450,8,0,0,0,0,0,0,B,0,
22:24:35.70,->,550,8,10,0,0,0,0,0,0,90,
22:24:35.73,->,450,8,0,0,0,0,0,0,B,0,
22:24:35.73,->,550,8,10,0,0,0,0,0,0,B0,
22:24:35.77,->,450,8,0,0,0,0,0,0,B,0,
22:24:35.80,->,550,8,10,0,0,0,0,0,0,D0,
22:24:35.83,->,450,8,0,0,0,0,0,0,B,0,
22:24:35.87,->,550,8,10,0,0,0,0,0,0,30,
22:24:35.87,->,450,8,0,0,0,0,0,0,B,0,
22:24:35.90,->,550,8,10,0,0,0,0,0,0,50,
22:24:35.93,->,450,8,0,0,0,0,0,0,B,0,
22:24:35.97,->,550,8,10,0,0,0,0,0,0,70,
22:24:35.97,->,450,8,0,0,0,0,0,0,B,0,
22:24:36.00,->,550,8,10,0,0,0,0,0,0,90,
22:24:36.03,->,450,8,0,0,0,0,0,0,B,0,
22:24:36.07,->,550,8,10,0,0,0,0,0,0,B0,
22:24:36.10,->,450,8,0,0,0,0,0,0,B,0,
22:24:36.10,->,550,8,10,0,0,0,0,0,0,D0,
22:24:36.13,->,450,8,0,0,0,0,0,0,B,0,
22:24:36.17,->,550,8,10,0,0,0,0,0,0,30,
22:24:36.20,->,450,8,0,0,0,0,0,0,B,0,
22:24:36.23,->,550,8,10,0,0,0,0,0,0,50,
22:24:36.23,->,550,8,10,0,0,0,0,0,0,70,
22:24:36.27,->,450,8,0,0,0,0,0,0,B,0,
22:24:36.30,->,550,8,10,0,0,0,0,0,0,90,
22:24:36.33,->,450,8,0,0,0,0,0,0,B,0,
22:24:36.37,->,550,8,10,0,0,0,0,0,0,B0,
22:24:36.37,->,450,8,0,0,0,0,0,0,B,0,
22:24:36.40,->,550,8,10,0,0,0,0,0,0,D0,
22:24:36.43,->,450,8,0,0,0,0,0,0,B,0,
22:24:36.47,->,550,8,10,0,0,0,0,0,0,30,
22:24:36.47,->,450,8,0,0,0,0,0,0,B,0,
22:24:36.50,->,550,8,10,0,0,0,0,0,0,50,
22:24:36.53,->,450,8,0,0,0,0,0,0,B,0,
22:24:36.57,->,550,8,10,0,0,0,0,0,0,70,
22:24:36.60,->,450,8,0,0,0,0,0,0,B,0,
22:24:36.60,->,550,8,10,0,0,0,0,0,0,90,
22:24:36.63,->,450,8,0,0,0,0,0,0,B,0,
22:24:36.67,->,550,8,10,0,0,0,0,0,0,B0,
22:24:36.70,->,450,8,0,0,0,0,0,0,B,0,
22:24:36.70,->,550,8,10,0,0,0,0,0,0,D0,
22:24:36.73,->,450,8,0,0,0,0,0,0,B,0,
22:24:36.76,->,550,8,10,0,0,0,0,0,0,30,
22:24:36.80,->,450,8,0,0,0,0,0,0,B,0,
22:24:36.83,->,550,8,10,0,0,0,0,0,0,50,
22:24:36.83,->,550,8,10,0,0,0,0,0,0,70,
22:24:36.86,->,450,8,0,0,0,0,0,0,B,0,
22:24:36.90,->,550,8,10,0,0,0,0,0,0,90,
22:24:36.93,->,450,8,0,0,0,0,0,0,B,0,
22:24:36.93,->,550,8,10,0,0,0,0,0,0,B0,
22:24:36.96,->,450,8,0,0,0,0,0,0,B,0,
22:24:37.00,->,550,8,10,0,0,0,0,0,0,D0,
22:24:37.03,->,450,8,0,0,0,0,0,0,B,0,
22:24:37.06,->,550,8,10,0,0,0,0,0,0,30,
22:24:37.06,->,450,8,0,0,0,0,0,0,B,0,
22:24:37.10,->,550,8,10,0,0,0,0,0,0,50,
22:24:37.13,->,450,8,0,0,0,0,0,0,B,0,
22:24:37.16,->,550,8,10,0,0,0,0,0,0,70,
22:24:37.20,->,450,8,0,0,0,0,0,0,B,0,
22:24:37.20,->,550,8,10,0,0,0,0,0,0,90,
22:24:37.23,->,450,8,0,0,0,0,0,0,B,0,
22:24:37.26,->,550,8,10,0,0,0,0,0,0,B0,
22:24:37.30,->,450,8,0,0,0,0,0,0,B,0,
22:24:37.30,->,550,8,10,0,0,0,0,0,0,D0,
22:24:37.33,->,450,8,0,0,0,0,0,0,B,0,
22:24:37.36,->,550,8,10,0,0,0,0,0,0,30,
22:24:37.40,->,450,8,0,0,0,0,0,0,B,0,
22:24:37.43,->,550,8,10,0,0,0,0,0,0,50,
22:24:37.43,->,450,8,0,0,0,0,0,0,B,0,
22:24:37.46,->,550,8,10,0,0,0,0,0,0,70,
22:24:37.50,->,550,8,10,0,0,0,0,0,0,90,
22:24:37.53,->,450,8,0,0,0,0,0,0,B,0,
22:24:37.56,->,550,8,10,0,0,0,0,0,0,B0,
22:24:37.56,->,450,8,0,0,0,0,0,0,B,0,
22:24:37.60,->,550,8,10,0,0,0,0,0,0,D0,
22:24:37.63,->,450,8,0,0,0,0,0,0,B,0,
22:24:37.66,->,550,8,10,0,0,0,0,0,0,30,
22:24:37.70,->,450,8,0,0,0,0,0,0,B,0,
22:24:37.70,->,550,8,10,0,0,0,0,0,0,50,
22:24:37.73,->,450,8,0,0,0,0,0,0,B,0,
22:24:37.76,->,550,8,10,0,0,0,0,0,0,70,
22:24:37.79,->,450,8,0,0,0,0,0,0,B,0,
22:24:37.79,->,550,8,10,0,0,0,0,0,0,90,
22:24:37.83,->,450,8,0,0,0,0,0,0,B,0,
22:24:37.86,->,550,8,10,0,0,0,0,0,0,B0,
22:24:37.89,->,450,8,0,0,0,0,0,0,B,0,
22:24:37.93,->,550,8,10,0,0,0,0,0,0,D0,
22:24:37.93,->,450,8,0,0,0,0,0,0,B,0,
22:24:37.96,->,550,8,10,0,0,0,0,0,0,30,
22:24:37.99,->,450,8,0,0,0,0,0,0,B,0,
22:24:38.03,->,550,8,10,0,0,0,0,0,0,50,
22:24:38.06,->,450,8,0,0,0,0,0,0,B,0,
22:24:38.06,->,550,8,10,0,0,0,0,0,0,70,
22:24:38.09,->,550,8,10,0,0,0,0,0,0,90,
22:24:38.13,->,450,8,0,0,0,0,0,0,B,0,
22:24:38.16,->,550,8,10,0,0,0,0,0,0,B0,
22:24:38.16,->,450,8,0,0,0,0,0,0,B,0,
22:24:38.19,->,550,8,10,0,0,0,0,0,0,D0,
22:24:38.23,->,450,8,0,0,0,0,0,0,B,0,
22:24:38.26,->,550,8,10,0,0,0,0,0,0,30,
22:24:38.29,->,450,8,0,0,0,0,0,0,B,0,
22:24:38.29,->,550,8,10,0,0,0,0,0,0,50,
22:24:38.33,->,450,8,0,0,0,0,0,0,B,0,
22:24:38.36,->,550,8,10,0,0,0,0,0,0,70,
22:24:38.39,->,450,8,0,0,0,0,0,0,B,0,
22:24:38.39,->,550,8,10,0,0,0,0,0,0,90,
22:24:38.43,->,450,8,0,0,0,0,0,0,B,0,
22:24:38.46,->,550,8,10,0,0,0,0,0,0,B0,
22:24:38.49,->,450,8,0,0,0,0,0,0,B,0,
22:24:38.53,->,550,8,10,0,0,0,0,0,0,D0,
22:24:38.53,->,450,8,0,0,0,0,0,0,B,0,
22:24:38.56,->,550,8,10,0,0,0,0,0,0,30,
22:24:38.59,->,450,8,0,0,0,0,0,0,B,0,
22:24:38.62,->,550,8,10,0,0,0,0,0,0,50,
22:24:38.66,->,450,8,0,0,0,0,0,0,B,0,
22:24:38.66,->,550,8,10,0,0,0,0,0,0,70,
22:24:38.69,->,550,8,10,0,0,0,0,0,0,90,
22:24:38.72,->,450,8,0,0,0,0,0,0,B,0,
22:24:38.76,->,550,8,10,0,0,0,0,0,0,B0,
22:24:38.79,->,450,8,0,0,0,0,0,0,B,0,
22:24:38.79,->,550,8,10,0,0,0,0,0,0,D0,
22:24:38.82,->,450,8,0,0,0,0,0,0,B,0,
22:24:38.86,->,550,8,10,0,0,0,0,0,0,30,
22:24:38.89,->,450,8,0,0,0,0,0,0,B,0,
22:24:38.89,->,550,8,10,0,0,0,0,0,0,50,
22:24:38.92,->,450,8,0,0,0,0,0,0,B,0,
22:24:38.96,->,550,8,10,0,0,0,0,0,0,70,
22:24:38.99,->,450,8,0,0,0,0,0,0,B,0,
22:24:39.02,->,550,8,10,0,0,0,0,0,0,90,
22:24:39.02,->,450,8,0,0,0,0,0,0,B,0,
22:24:39.06,->,550,8,10,0,0,0,0,0,0,B0,
22:24:39.09,->,450,8,0,0,0,0,0,0,B,0,
22:24:39.12,->,550,8,10,0,0,0,0,0,0,D0,
22:24:39.12,->,450,8,0,0,0,0,0,0,B,0,
22:24:39.16,->,550,8,10,0,0,0,0,0,0,30,
22:24:39.19,->,450,8,0,0,0,0,0,0,B,0,
22:24:39.22,->,550,8,10,0,0,0,0,0,0,50,
22:24:39.26,->,450,8,0,0,0,0,0,0,B,0,
22:24:39.26,->,550,8,10,0,0,0,0,0,0,70,
22:24:39.29,->,450,8,0,0,0,0,0,0,B,0,
22:24:39.32,->,550,8,10,0,0,0,0,0,0,90,
22:24:39.36,->,550,8,10,0,0,0,0,0,0,B0,
22:24:39.39,->,450,8,0,0,0,0,0,0,B,0,
22:24:39.39,->,550,8,10,0,0,0,0,0,0,D0,
22:24:39.42,->,450,8,0,0,0,0,0,0,B,0,
22:24:39.46,->,550,8,10,0,0,0,0,0,0,30,
22:24:39.49,->,450,8,0,0,0,0,0,0,B,0,
22:24:39.49,->,550,8,10,0,0,0,0,0,0,50,
22:24:39.52,->,450,8,0,0,0,0,0,0,B,0,
22:24:39.56,->,550,8,10,0,0,0,0,0,0,70,
22:24:39.59,->,450,8,0,0,0,0,0,0,B,0,
22:24:39.62,->,550,8,10,0,0,0,0,0,0,90,
22:24:39.62,->,450,8,0,0,0,0,0,0,B,0,
22:24:39.65,->,550,8,10,0,0,0,0,0,0,B0,
22:24:39.69,->,450,8,0,0,0,0,0,0,B,0,
22:24:39.72,->,550,8,10,0,0,0,0,0,0,D0,
22:24:39.72,->,450,8,0,0,0,0,0,0,B,0,
22:24:39.75,->,550,8,10,0,0,0,0,0,0,30,
22:24:39.79,->,450,8,0,0,0,0,0,0,B,0,
22:24:39.82,->,550,8,10,0,0,0,0,0,0,50,
22:24:39.85,->,450,8,0,0,0,0,0,0,B,0,
22:24:39.85,->,550,8,10,0,0,0,0,0,0,70,
22:24:39.89,->,450,8,0,0,0,0,0,0,B,0,
22:24:39.92,->,550,8,10,0,0,0,0,0,0,90,
22:24:39.95,->,550,8,10,0,0,0,0,0,0,B0,
22:24:39.95,->,450,8,0,0,0,0,0,0,B,0,
22:24:39.99,->,550,8,10,0,0,0,0,0,0,D0,
22:24:40.02,->,450,8,0,0,0,0,0,0,B,0,
22:24:40.05,->,550,8,10,0,0,0,0,0,0,30,
22:24:40.09,->,450,8,0,0,0,0,0,0,B,0,
22:24:40.09,->,550,8,10,0,0,0,0,0,0,50,
22:24:40.12,->,450,8,0,0,0,0,0,0,B,0,
22:24:40.15,->,550,8,10,0,0,0,0,0,0,70,
22:24:40.19,->,450,8,0,0,0,0,0,0,B,0,
22:24:40.22,->,550,8,10,0,0,0,0,0,0,90,
22:24:40.22,->,450,8,0,0,0,0,0,0,B,0,
22:24:40.25,->,550,8,10,0,0,0,0,0,0,B0,
22:24:40.29,->,450,8,0,0,0,0,0,0,B,0,
22:24:40.32,->,550,8,10,0,0,0,0,0,0,D0,
22:24:40.32,->,450,8,0,0,0,0,0,0,B,0,
22:24:40.35,->,550,8,10,0,0,0,0,0,0,30,
22:24:40.39,->,450,8,0,0,0,0,0,0,B,0,
22:24:40.42,->,550,8,10,0,0,0,0,0,0,50,
22:24:40.45,->,450,8,0,0,0,0,0,0,B,0,
22:24:40.45,->,550,8,10,0,0,0,0,0,0,70,
22:24:40.49,->,450,8,0,0,0,0,0,0,B,0,
22:24:40.52,->,550,8,10,0,0,0,0,0,0,90,
22:24:40.55,->,450,8,0,0,0,0,0,0,B,0,
22:24:40.55,->,550,8,10,0,0,0,0,0,0,B0,
22:24:40.59,->,550,8,10,0,0,0,0,0,0,D0,
22:24:40.62,->,450,8,0,0,0,0,0,0,B,0,
22:24:40.65,->,550,8,10,0,0,0,0,0,0,30,
22:24:40.68,->,450,8,0,0,0,0,0,0,B,0,
22:24:40.68,->,550,8,10,0,0,0,0,0,0,50,
22:24:40.72,->,450,8,0,0,0,0,0,0,B,0,
22:24:40.75,->,550,8,10,0,0,0,0,0,0,70,
22:24:40.78,->,450,8,0,0,0,0,0,0,B,0,
22:24:40.82,->,550,8,10,0,0,0,0,0,0,90,
22:24:40.82,->,450,8,0,0,0,0,0,0,B,0,
22:24:40.85,->,550,8,10,0,0,0,0,0,0,B0,
22:24:40.88,->,450,8,0,0,0,0,0,0,B,0,
22:24:40.92,->,550,8,10,0,0,0,0,0,0,D0,
22:24:40.95,->,450,8,0,0,0,0,0,0,B,0,
22:24:40.95,->,550,8,10,0,0,0,0,0,0,30,
22:24:40.98,->,450,8,0,0,0,0,0,0,B,0,
22:24:41.02,->,550,8,10,0,0,0,0,0,0,50,
22:24:41.05,->,450,8,0,0,0,0,0,0,B,0,
22:24:41.05,->,550,8,10,0,0,0,0,0,0,70,
22:24:41.08,->,450,8,0,0,0,0,0,0,B,0,
22:24:41.12,->,550,8,10,0,0,0,0,0,0,90,
22:24:41.15,->,450,8,0,0,0,0,0,0,B,0,
22:24:41.18,->,550,8,10,0,0,0,0,0,0,B0,
22:24:41.18,->,550,8,10,0,0,0,0,0,0,D0,
22:24:41.22,->,450,8,0,0,0,0,0,0,B,0,
22:24:41.25,->,550,8,10,0,0,0,0,0,0,30,
22:24:41.28,->,450,8,0,0,0,0,0,0,B,0,
22:24:41.32,->,550,8,10,0,0,0,0,0,0,50,
22:24:41.32,->,450,8,0,0,0,0,0,0,B,0,
22:24:41.35,->,550,8,10,0,0,0,0,0,0,70,
22:24:41.38,->,450,8,0,0,0,0,0,0,B,0,
22:24:41.42,->,550,8,10,0,0,0,0,0,0,90,
22:24:41.42,->,450,8,0,0,0,0,0,0,B,0,
22:24:41.45,->,550,8,10,0,0,0,0,0,0,B0,
22:24:41.48,->,450,8,0,0,0,0,0,0,B,0,
22:24:41.52,->,550,8,10,0,0,0,0,0,0,D0,
22:24:41.55,->,450,8,0,0,0,0,0,0,B,0,
22:24:41.55,->,550,8,10,0,0,0,0,0,0,30,
22:24:41.58,->,450,8,0,0,0,0,0,0,B,0,
22:24:41.62,->,550,8,10,0,0,0,0,0,0,50,
22:24:41.65,->,450,8,0,0,0,0,0,0,B,0,
22:24:41.65,->,550,8,10,0,0,0,0,0,0,70,
22:24:41.68,->,450,8,0,0,0,0,0,0,B,0,
22:24:41.71,->,550,8,10,0,0,0,0,0,0,90,
22:24:41.75,->,450,8,0,0,0,0,0,0,B,0,
22:24:41.78,->,550,8,10,0,0,0,0,0,0,B0,
22:24:41.78,->,550,8,10,0,0,0,0,0,0,D0,
22:24:41.81,->,450,8,0,0,0,0,0,0,B,0,
22:24:41.85,->,550,8,10,0,0,0,0,0,0,30,
22:24:41.88,->,450,8,0,0,0,0,0,0,B,0,
22:24:41.91,->,550,8,10,0,0,0,0,0,0,50,
22:24:41.91,->,450,8,0,0,0,0,0,0,B,0,
22:24:41.95,->,550,8,10,0,0,0,0,0,0,70,
22:24:41.98,->,450,8,0,0,0,0,0,0,B,0,
22:24:42.01,->,550,8,10,0,0,0,0,0,0,90,
22:24:42.05,->,450,8,0,0,0,0,0,0,B,0,
22:24:42.05,->,550,8,10,0,0,0,0,0,0,B0,
22:24:42.08,->,450,8,0,0,0,0,0,0,B,0,
22:24:42.11,->,550,8,10,0,0,0,0,0,0,D0,
22:24:42.15,->,450,8,0,0,0,0,0,0,B,0,
22:24:42.15,->,550,8,10,0,0,0,0,0,0,30,
22:24:42.18,->,450,8,0,0,0,0,0,0,B,0,
22:24:42.21,->,550,8,10,0,0,0,0,0,0,50,
22:24:42.25,->,450,8,0,0,0,0,0,0,B,0,
22:24:42.28,->,550,8,10,0,0,0,0,0,0,70,
22:24:42.28,->,450,8,0,0,0,0,0,0,B,0,
22:24:42.31,->,550,8,10,0,0,0,0,0,0,90,
22:24:42.34,->,450,8,0,0,0,0,0,0,B,0,
22:24:42.38,->,550,8,10,0,0,0,0,0,0,B0,
22:24:42.41,->,450,8,0,0,0,0,0,0,B,0,
22:24:42.41,->,550,8,10,0,0,0,0,0,0,D0,
22:24:42.44,->,550,8,10,0,0,0,0,0,0,30,
22:24:42.48,->,450,8,0,0,0,0,0,0,B,0,
22:24:42.51,->,550,8,10,0,0,0,0,0,0,50,
22:24:42.51,->,450,8,0,0,0,0,0,0,B,0,
22:24:42.54,->,550,8,10,0,0,0,0,0,0,70,
22:24:42.58,->,450,8,0,0,0,0,0,0,B,0,
22:24:42.61,->,550,8,10,0,0,0,0,0,0,90,
22:24:42.64,->,450,8,0,0,0,0,0,0,B,0,
22:24:42.64,->,550,8,10,0,0,0,0,0,0,B0,
22:24:42.68,->,450,8,0,0,0,0,0,0,B,0,
22:24:42.71,->,550,8,10,0,0,0,0,0,0,D0,
22:24:42.74,->,450,8,0,0,0,0,0,0,B,0,
22:24:42.78,->,550,8,10,0,0,0,0,0,0,30,
22:24:42.78,->,450,8,0,0,0,0,0,0,B,0,
22:24:42.81,->,550,8,10,0,0,0,0,0,0,50,
22:24:42.84,->,450,8,0,0,0,0,0,0,B,0,
22:24:42.88,->,550,8,10,0,0,0,0,0,0,70,
22:24:42.88,->,450,8,0,0,0,0,0,0,B,0,
22:24:42.91,->,550,8,10,0,0,0,0,0,0,90,
22:24:42.94,->,450,8,0,0,0,0,0,0,B,0,
22:24:42.98,->,550,8,10,0,0,0,0,0,0,B0,
22:24:43.01,->,450,8,0,0,0,0,0,0,B,0,
22:24:43.01,->,550,8,10,0,0,0,0,0,0,D0,
22:24:43.04,->,550,8,10,0,0,0,0,0,0,30,
22:24:43.08,->,450,8,0,0,0,0,0,0,B,0,
22:24:43.11,->,550,8,10,0,0,0,0,0,0,50,
22:24:43.11,->,450,8,0,0,0,0,0,0,B,0,
22:24:43.14,->,550,8,10,0,0,0,0,0,0,70,
22:24:43.18,->,450,8,0,0,0,0,0,0,B,0,
22:24:43.21,->,550,8,10,0,0,0,0,0,0,90,
22:24:43.24,->,450,8,0,0,0,0,0,0,B,0,
22:24:43.24,->,550,8,10,0,0,0,0,0,0,B0,
22:24:43.27,->,450,8,0,0,0,0,0,0,B,0,
22:24:43.31,->,550,8,10,0,0,0,0,0,0,D0,
22:24:43.34,->,450,8,0,0,0,0,0,0,B,0,
22:24:43.37,->,550,8,10,0,0,0,0,0,0,30,
22:24:43.37,->,450,8,0,0,0,0,0,0,B,0,
22:24:43.41,->,550,8,10,0,0,0,0,0,0,50,
22:24:43.44,->,450,8,0,0,0,0,0,0,B,0,
22:24:43.47,->,550,8,10,0,0,0,0,0,0,70,
22:24:43.47,->,450,8,0,0,0,0,0,0,B,0,
22:24:43.51,->,550,8,10,0,0,0,0,0,0,90,
22:24:43.54,->,450,8,0,0,0,0,0,0,B,0,
22:24:43.57,->,550,8,10,0,0,0,0,0,0,B0,
22:24:43.61,->,450,8,0,0,0,0,0,0,B,0,
22:24:43.61,->,550,8,10,0,0,0,0,0,0,D0,
22:24:43.64,->,550,8,10,0,0,0,0,0,0,30,
22:24:43.67,->,450,8,0,0,0,0,0,0,B,0,
22:24:43.71,->,550,8,10,0,0,0,0,0,0,50,
22:24:43.74,->,450,8,0,0,0,0,0,0,B,0,
22:24:43.74,->,550,8,10,0,0,0,0,0,0,70,
22:24:43.77,->,450,8,0,0,0,0,0,0,B,0,
22:24:43.81,->,550,8,10,0,0,0,0,0,0,90,
22:24:43.84,->,450,8,0,0,0,0,0,0,B,0,
22:24:43.84,->,550,8,10,0,0,0,0,0,0,B0,
22:24:43.87,->,450,8,0,0,0,0,0,0,B,0,
22:24:43.91,->,550,8,10,0,0,0,0,0,0,D0,
22:24:43.94,->,450,8,0,0,0,0,0,0,B,0,
22:24:43.97,->,550,8,10,0,0,0,0,0,0,30,
22:24:43.97,->,450,8,0,0,0,0,0,0,B,0,
22:24:44.01,->,550,8,10,0,0,0,0,0,0,50,
22:24:44.04,->,450,8,0,0,0,0,0,0,B,0,
22:24:44.07,->,550,8,10,0,0,0,0,0,0,70,
22:24:44.07,->,450,8,0,0,0,0,0,0,B,0,
22:24:44.11,->,550,8,10,0,0,0,0,0,0,90,
22:24:44.14,->,450,8,0,0,0,0,0,0,B,0,
22:24:44.17,->,550,8,10,0,0,0,0,0,0,B0,
22:24:44.20,->,450,8,0,0,0,0,0,0,B,0,
22:24:44.20,->,550,8,10,0,0,0,0,0,0,D0,
22:24:44.24,->,450,8,0,0,0,0,0,0,B,0,
22:24:44.27,->,550,8,10,0,0,0,0,0,0,30,
22:24:44.30,->,550,8,10,0,0,0,0,0,0,50,
22:24:44.34,->,450,8,0,0,0,0,0,0,B,0,
22:24:44.34,->,550,8,10,0,0,0,0,0,0,70,
22:24:44.37,->,450,8,0,0,0,0,0,0,B,0,
22:24:44.40,->,550,8,10,0,0,0,0,0,0,90,
22:24:44.44,->,450,8,0,0,0,0,0,0,B,0,
22:24:44.44,->,550,8,10,0,0,0,0,0,0,B0,
22:24:44.47,->,450,8,0,0,0,0,0,0,B,0,
22:24:44.50,->,550,8,10,0,0,0,0,0,0,D0,
22:24:44.54,->,450,8,0,0,0,0,0,0,B,0,
22:24:44.57,->,550,8,10,0,0,0,0,0,0,30,
22:24:44.57,->,450,8,0,0,0,0,0,0,B,0,
22:24:44.60,->,550,8,10,0,0,0,0,0,0,50,
22:24:44.64,->,450,8,0,0,0,0,0,0,B,0,
22:24:44.67,->,550,8,10,0,0,0,0,0,0,70,
22:24:44.70,->,450,8,0,0,0,0,0,0,B,0,
22:24:44.70,->,550,8,10,0,0,0,0,0,0,90,
22:24:44.74,->,450,8,0,0,0,0,0,0,B,0,
22:24:44.77,->,550,8,10,0,0,0,0,0,0,B0,
22:24:44.80,->,450,8,0,0,0,0,0,0,B,0,
22:24:44.80,->,550,8,10,0,0,0,0,0,0,D0,
22:24:44.84,->,450,8,0,0,0,0,0,0,B,0,
22:24:44.87,->,550,8,10,0,0,0,0,0,0,30,
22:24:44.90,->,550,8,10,0,0,0,0,0,0,50,
22:24:44.94,->,450,8,0,0,0,0,0,0,B,0,
22:24:44.94,->,550,8,10,0,0,0,0,0,0,70,
22:24:44.97,->,450,8,0,0,0,0,0,0,B,0,
22:24:45.00,->,550,8,10,0,0,0,0,0,0,90,
22:24:45.03,->,450,8,0,0,0,0,0,0,B,0,
22:24:45.03,->,550,8,10,0,0,0,0,0,0,B0,
22:24:45.07,->,450,8,0,0,0,0,0,0,B,0,
